LotArea,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,heatingQ,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
9350,0mes,1Fam,5,8,1965,1999,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,586,1219,Gd,Y,1265,0,0,1,2,0,3,Gd,6,1,2,502,10,2008,WD,Normal,179900
19900,0mes,1Fam,7,5,1970,1989,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,1035,1947,TA,Y,2207,0,1,0,2,0,3,TA,7,1,2,576,7,2010,WD,Normal,180000
7750,Gilbert,1Fam,7,5,2000,2000,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,134,384,Ex,Y,774,656,0,0,2,1,3,TA,7,1,2,400,4,2010,WD,Normal,180000
21453,ClearCr,1Fam,6,5,1969,1969,TA,TA,CBlock,TA,TA,Gd,ALQ,938,Unf,0,938,Ex,Y,988,0,1,0,1,0,1,TA,4,2,2,540,10,2006,WD,Normal,180000
11200,SawyerW,1Fam,6,5,1985,1985,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,40,1298,TA,Y,1298,0,1,0,2,0,3,Gd,5,1,2,403,5,2006,WD,Normal,180000
11361,NWAmes,1Fam,6,5,1976,1976,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,549,1193,TA,Y,1523,0,0,1,2,0,3,TA,7,1,2,478,5,2008,COD,Abnorml,180000
10335,Sawyer,1Fam,5,6,1968,1993,TA,TA,CBlock,TA,TA,No,Rec,570,Unf,891,1461,Gd,Y,1721,0,0,0,2,1,3,TA,7,1,2,440,7,2006,WD,Normal,180000
11317,CollgCr,1Fam,7,5,2003,2003,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,840,840,Ex,Y,840,828,0,0,2,1,3,Gd,8,0,2,500,9,2007,WD,Normal,180000
7875,Gilbert,1Fam,7,5,2003,2003,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,783,783,Ex,Y,807,702,0,0,2,1,3,Gd,8,1,2,393,7,2006,WD,Normal,180000
8049,Timber,1Fam,7,5,1990,1990,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,256,1309,TA,Y,1339,0,1,0,2,0,2,TA,6,1,2,484,7,2006,WD,Normal,180000
5395,StoneBr,TwnhsE,8,5,1993,1993,Gd,TA,PConc,Gd,TA,No,GLQ,733,Unf,604,1337,Gd,Y,1337,0,1,0,2,0,2,Gd,5,1,2,462,10,2008,WD,Normal,180000
14112,0mes,1Fam,5,7,1964,1964,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,138,1152,TA,Y,1152,0,1,0,1,0,3,TA,6,1,2,484,4,2010,WD,Normal,180500
10175,0mes,1Fam,6,5,1964,1964,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,935,1425,Gd,Y,1425,0,0,0,2,0,3,TA,7,1,2,576,7,2008,WD,Normal,180500
11851,Gilbert,1Fam,7,5,1990,1990,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1424,1424,Ex,Y,1442,0,0,0,2,0,3,TA,5,0,2,500,5,2009,WD,Normal,180500
13515,BrkSide,1Fam,6,6,1919,1950,TA,TA,PConc,TA,TA,No,Unf,0,Unf,764,764,Ex,Y,1060,764,0,0,1,0,3,TA,8,1,2,520,7,2007,WD,Normal,180500
8063,Gilbert,1Fam,6,5,2000,2000,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,924,924,Ex,Y,948,742,0,0,2,1,3,TA,7,1,2,463,11,2007,WD,Abnorml,181000
24682,Gilbert,1Fam,6,5,1999,1999,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,841,841,Ex,Y,892,783,0,0,2,1,3,TA,7,1,2,502,6,2009,WD,Normal,181000
10839,Gilbert,1Fam,6,5,1997,1998,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,926,926,Ex,Y,926,678,0,0,2,1,3,TA,7,1,2,470,7,2008,WD,Normal,181000
10140,NWAmes,1Fam,6,6,1974,1999,TA,TA,CBlock,TA,TA,No,ALQ,1040,LwQ,0,1040,Fa,Y,1309,0,1,0,1,1,3,Gd,5,1,2,484,1,2006,WD,Normal,181000
17043,NWAmes,1Fam,6,5,1979,1998,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,1362,1362,TA,Y,1586,0,0,0,2,0,3,TA,7,1,2,435,1,2009,WD,Normal,181000
3182,Blmngtn,TwnhsE,7,5,2005,2006,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,1330,1346,Ex,Y,1504,0,0,0,2,0,1,Gd,7,1,2,457,5,2009,WD,Normal,181000
4060,0mes,TwnhsE,6,5,1998,1999,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,1139,1405,Ex,Y,1337,0,1,0,2,0,2,Gd,5,0,2,511,8,2008,COD,Abnorml,181000
8899,Gilbert,1Fam,7,5,2007,2007,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1316,1340,Ex,Y,1340,0,0,0,2,0,3,Gd,6,0,2,396,8,2007,New,Partial,181134
9600,Veenker,1Fam,6,8,1976,1976,TA,TA,CBlock,Gd,TA,Gd,ALQ,978,Unf,284,1262,Ex,Y,1262,0,0,1,2,0,3,TA,6,1,2,460,5,2007,WD,Normal,181500
14585,0mes,1Fam,6,6,1960,1987,TA,TA,CBlock,TA,TA,No,BLQ,813,Rec,331,1144,Ex,Y,1429,0,0,1,1,0,3,Gd,7,2,2,572,6,2007,WD,Normal,181900
11639,Somerst,1Fam,7,5,2007,2008,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1428,1428,Ex,Y,1428,0,0,0,2,0,3,Gd,6,0,2,480,12,2008,New,Partial,182000
12546,NWAmes,1Fam,6,7,1981,1981,Gd,Gd,CBlock,Gd,TA,No,BLQ,678,Unf,762,1440,Ex,Y,1440,0,0,0,2,0,3,Gd,7,1,2,467,4,2007,WD,Normal,182900
7226,CollgCr,1Fam,7,5,2003,2003,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,798,798,Ex,Y,798,842,0,0,2,1,3,Gd,6,0,2,595,6,2008,WD,Normal,183000
7861,Gilbert,1Fam,6,5,2002,2003,Gd,TA,PConc,Gd,TA,No,GLQ,457,Unf,326,783,Ex,Y,807,702,1,0,2,1,3,Gd,7,1,2,393,6,2006,WD,Normal,183200
8244,Gilbert,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,840,840,Ex,Y,840,880,0,0,2,1,3,Gd,7,1,2,440,5,2007,WD,Normal,183500
3735,Somerst,TwnhsE,7,5,1999,1999,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,241,691,Ex,Y,713,739,1,0,2,1,3,Gd,6,0,2,506,3,2006,WD,Normal,183900
7472,0mes,1Fam,7,9,1972,2004,TA,TA,CBlock,TA,TA,No,ALQ,626,Unf,99,725,Gd,Y,725,754,1,0,1,1,4,Gd,7,0,2,484,6,2007,WD,Normal,184000
9120,BrkSide,1Fam,7,6,1925,1950,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,697,1026,Ex,Y,1133,687,1,0,2,0,4,TA,8,0,1,240,6,2008,WD,Normal,184000
15384,Gilbert,1Fam,7,5,2004,2005,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,64,788,Ex,Y,788,702,1,0,2,1,3,Gd,8,1,2,388,2,2008,WD,Normal,184000
12416,Timber,1Fam,6,5,1986,1986,TA,TA,CBlock,Gd,Fa,No,ALQ,1606,LwQ,0,1606,TA,Y,1651,0,1,0,2,0,3,TA,7,1,2,616,11,2008,WD,Normal,184000
7750,Gilbert,1Fam,8,5,2002,2002,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,55,408,Ex,Y,779,640,1,0,2,1,3,Gd,7,1,2,527,3,2009,WD,Normal,184100
40094,Edwards,1Fam,10,5,2007,2008,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260,Unf,878,3138,Ex,Y,3138,1538,1,0,3,1,3,Ex,11,1,3,884,10,2007,New,Partial,184750
10083,SawyerW,1Fam,7,5,2003,2003,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,343,1176,Ex,Y,1200,0,1,0,2,0,2,Gd,5,0,2,555,8,2009,WD,Normal,184900
9765,Gilbert,1Fam,6,8,1993,1993,Ex,Gd,PConc,Gd,Gd,No,ALQ,310,Unf,370,680,Gd,Y,680,790,0,0,2,1,3,TA,6,1,2,420,4,2009,WD,Normal,185000
28698,ClearCr,1Fam,5,5,1967,1967,TA,TA,PConc,TA,Gd,Gd,LwQ,1013,ALQ,0,1013,TA,Y,1160,966,0,1,2,1,3,TA,7,0,2,538,6,2009,WD,Abnorml,185000
11717,NWAmes,1Fam,6,6,1970,1970,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1442,1442,TA,Y,1442,0,0,0,2,0,2,TA,6,1,2,615,2,2009,WD,Normal,185000
9120,NWAmes,1Fam,6,6,1974,1974,Gd,TA,CBlock,TA,TA,No,ALQ,442,Unf,459,901,TA,Y,943,933,0,0,2,1,4,Gd,8,1,2,540,7,2008,WD,Normal,185000
10141,Gilbert,1Fam,7,5,1998,1998,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,832,832,Gd,Y,885,833,0,0,2,1,3,TA,7,1,2,427,12,2009,WD,Normal,185000
11207,Gilbert,1Fam,6,5,1997,1997,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,88,802,Gd,Y,802,709,1,0,2,1,3,TA,8,1,2,413,6,2006,WD,Normal,185000
21780,Edwards,1Fam,6,7,1918,1950,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,1163,1163,Ex,Y,1163,511,0,0,2,0,4,TA,8,1,2,396,7,2008,WD,Normal,185000
8450,CollgCr,1Fam,7,5,2003,2003,Gd,TA,PConc,Gd,TA,Mn,GLQ,699,Unf,638,1337,Ex,Y,1337,0,1,0,2,0,3,Gd,6,0,2,531,10,2007,WD,Normal,185000
7500,Somerst,1Fam,7,5,2004,2005,Gd,TA,PConc,Gd,TA,No,GLQ,410,Unf,811,1221,Ex,Y,1221,0,1,0,2,0,2,Gd,6,0,2,400,10,2009,WD,Normal,185000
7200,Somerst,1Fam,6,5,2006,2006,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,357,1262,Gd,Y,1262,0,0,0,2,0,2,Gd,5,0,2,572,5,2006,New,Partial,185000
8773,CollgCr,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1390,1414,Ex,Y,1414,0,0,0,2,0,3,Gd,6,0,2,494,5,2010,WD,Normal,185500
9156,NWAmes,1Fam,6,7,1968,1968,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1489,1489,Gd,Y,1489,0,0,0,2,0,3,Gd,7,1,2,462,8,2009,WD,Normal,185750
7052,NridgHt,TwnhsE,7,5,2005,2005,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,705,1364,Ex,Y,1364,0,1,0,2,0,2,Gd,6,1,2,484,6,2006,WD,Normal,185850
8320,CollgCr,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,No,GLQ,490,Unf,280,770,Ex,Y,770,812,0,0,2,1,3,Gd,6,0,2,520,9,2008,WD,Normal,185900
10420,Edwards,1Fam,6,5,2009,2009,TA,TA,PConc,Gd,TA,Mn,GLQ,36,Unf,1176,1212,Ex,Y,1212,0,0,0,2,0,3,Gd,6,0,2,460,3,2010,WD,Normal,186000
10261,Gilbert,1Fam,6,5,2000,2000,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,936,936,Ex,Y,962,830,1,0,2,1,3,TA,8,1,2,451,5,2008,WD,Normal,186500
8125,Somerst,1Fam,7,5,2005,2006,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,756,756,Ex,Y,756,797,0,0,2,1,3,Gd,6,0,2,615,3,2006,New,Partial,186500
35133,Timber,1Fam,5,4,1963,1963,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,413,1572,Gd,Y,1572,0,1,0,1,1,3,TA,5,2,3,995,5,2007,WD,Normal,186700
9600,Veenker,1Fam,6,7,1976,1994,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,528,528,Ex,Y,1094,761,0,0,2,1,3,TA,7,1,2,512,8,2007,WD,Normal,187000
9760,0mes,1Fam,6,8,1964,1993,TA,TA,CBlock,TA,TA,Gd,BLQ,653,Rec,169,822,Gd,Y,1020,831,0,0,2,1,3,Gd,7,1,2,440,7,2007,WD,Normal,187000
9291,SawyerW,1Fam,6,5,1993,1993,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,406,832,Ex,Y,832,878,0,0,2,1,3,Gd,7,0,2,506,6,2008,WD,Normal,187000
16285,CollgCr,1Fam,7,5,2001,2002,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1413,1413,Ex,Y,1430,0,0,0,2,0,3,Gd,6,0,2,605,6,2009,WD,Normal,187100
14115,NWAmes,1Fam,7,5,1980,1980,TA,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,336,1372,TA,Y,1472,0,1,0,2,0,3,TA,6,2,2,588,6,2009,WD,Normal,187500
12205,ClearCr,1Fam,6,8,1966,2007,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,264,832,Gd,Y,976,1111,0,0,2,1,5,Gd,9,0,2,444,7,2007,WD,Normal,187500
5814,StoneBr,TwnhsE,8,5,1984,1984,Gd,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,184,1220,Gd,Y,1360,0,1,0,1,0,1,Gd,4,1,2,565,8,2009,COD,Abnorml,187500
13031,Gilbert,1Fam,6,5,1995,1996,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,99,691,Gd,Y,691,807,0,0,2,1,3,TA,6,1,2,409,7,2006,WD,Normal,187500
9590,Timber,1Fam,7,5,2003,2003,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,82,868,Ex,Y,1146,0,1,0,2,0,3,Gd,6,1,2,438,5,2007,WD,Normal,187500
13758,Timber,1Fam,7,5,1990,1991,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,254,1156,Ex,Y,1187,530,0,0,2,1,3,Gd,7,1,2,400,4,2007,WD,Normal,187500
7200,Somerst,1Fam,7,5,2006,2006,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,1293,1293,Ex,Y,1301,0,1,0,2,0,2,Gd,5,1,2,572,8,2006,New,Partial,187750
8000,Gilbert,1Fam,6,5,1995,1996,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,554,773,Gd,Y,773,885,1,0,2,1,3,TA,8,1,2,431,6,2008,WD,Normal,188000
9297,Mitchel,Duplex,5,5,1976,1976,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,122,1728,TA,Y,1728,0,2,0,2,0,4,TA,8,0,2,560,7,2006,WD,Family,188000
8924,CollgCr,1Fam,7,5,1998,1999,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,880,880,Ex,Y,880,844,0,0,2,1,3,Gd,8,0,2,527,7,2008,WD,Normal,188000
7795,Gilbert,1Fam,7,5,2004,2005,Gd,TA,PConc,Gd,TA,No,GLQ,425,Unf,291,716,Ex,Y,716,716,1,0,2,1,3,Gd,6,1,2,432,7,2009,WD,Normal,188500
11988,Crawfor,1Fam,6,7,1934,1995,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,389,715,Fa,Y,849,811,0,0,1,1,3,TA,6,1,1,240,8,2008,WD,Normal,188700
11218,SawyerW,1Fam,6,5,1992,1992,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1055,1055,Ex,Y,1055,790,0,0,2,1,3,Gd,8,1,2,462,5,2010,WD,Normal,189000
8529,SawyerW,1Fam,7,5,2001,2001,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,1434,1454,Ex,Y,1434,0,0,0,2,0,3,Gd,6,1,2,527,4,2009,WD,Normal,189000
8199,CollgCr,1Fam,7,5,2005,2005,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,80,728,Ex,Y,728,728,1,0,2,1,3,Gd,7,1,2,410,10,2008,WD,Normal,189000
7500,Gilbert,1Fam,7,5,1999,1999,TA,TA,PConc,TA,TA,No,Unf,0,Unf,994,994,Gd,Y,1028,776,0,0,2,1,3,Gd,7,1,2,442,6,2010,WD,Normal,189000
9842,SWISU,1Fam,5,6,1921,1998,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,612,612,Ex,Y,990,1611,0,0,3,1,4,TA,8,0,2,621,5,2008,WD,Normal,189000
4671,StoneBr,TwnhsE,8,5,1988,1989,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,461,1228,Gd,Y,1228,0,1,0,2,0,2,Gd,5,1,2,472,10,2008,WD,Normal,189000
7642,Crawfor,1Fam,7,8,1918,1998,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,912,912,Gd,Y,912,514,0,0,1,1,3,Gd,7,1,1,216,6,2007,WD,Normal,189950
14803,NWAmes,1Fam,6,5,1971,1971,TA,TA,CBlock,TA,TA,No,Rec,416,Unf,409,825,Gd,Y,1097,896,0,0,2,1,4,TA,8,1,2,495,6,2006,WD,Normal,190000
10708,ClearCr,1Fam,5,5,1955,1993,Gd,TA,CBlock,TA,TA,No,LwQ,1147,BLQ,470,1617,Ex,Y,1867,0,1,0,1,0,2,TA,7,3,1,303,11,2009,COD,Normal,190000
5271,ClearCr,1Fam,7,5,1986,1986,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,371,1453,Gd,Y,1453,0,1,0,1,1,2,Gd,6,1,2,445,12,2006,WD,Abnorml,190000
18800,NWAmes,1Fam,6,5,1976,1976,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,84,796,TA,Y,790,784,1,0,2,1,3,TA,6,1,2,566,7,2006,WD,Normal,190000
18890,Sawyer,Duplex,5,5,1977,1977,TA,TA,CBlock,Gd,TA,No,GLQ,709,Rec,652,1361,Ex,Y,1361,1259,0,0,2,2,4,TA,12,1,2,600,8,2007,WD,Normal,190000
36500,ClearCr,1Fam,5,5,1964,1964,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,812,1624,Fa,Y,1582,0,0,1,2,0,4,TA,7,0,2,390,6,2006,WD,Normal,190000
16492,0mes,1Fam,6,6,1966,2002,Gd,TA,CBlock,TA,TA,No,ALQ,960,Rec,557,1517,Ex,Y,1888,0,0,0,2,1,2,Gd,6,1,2,578,6,2010,WD,Normal,190000
10186,NoRidge,1Fam,7,5,1992,1992,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,76,750,Ex,Y,1061,862,1,0,2,1,3,Gd,8,1,2,564,6,2010,WD,Normal,190000
11751,NWAmes,1Fam,6,6,1977,1977,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,1139,1844,Ex,Y,1844,0,0,0,2,0,3,TA,7,1,2,546,1,2010,COD,Normal,190000
11952,NWAmes,1Fam,7,6,1977,1977,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,808,808,TA,Y,1161,808,0,0,2,1,3,TA,8,1,2,534,11,2007,WD,Normal,190000
9313,CollgCr,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,864,864,Ex,Y,864,864,0,0,2,1,3,Gd,7,0,2,572,4,2009,WD,Normal,190000
8487,CollgCr,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,1480,1500,Ex,Y,1500,0,0,0,2,0,3,Gd,6,0,2,570,8,2009,WD,Normal,190000
9587,Gilbert,1Fam,7,5,2005,2005,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,201,856,Ex,Y,1166,0,1,0,2,0,2,Gd,5,0,2,400,7,2008,WD,Normal,190000
9382,CollgCr,1Fam,7,5,1999,2000,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1468,1468,Ex,Y,1479,0,0,0,2,0,3,Gd,6,0,2,577,7,2008,WD,Normal,191000
11526,Crawfor,1Fam,6,7,1922,1994,TA,TA,BrkTil,Ex,TA,No,Unf,0,Unf,588,588,Fa,Y,1423,748,0,0,2,0,3,TA,11,1,2,672,9,2008,WD,Normal,191000
8750,CollgCr,1Fam,7,5,1996,1996,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,880,880,Ex,Y,909,807,0,0,2,1,2,Gd,7,1,2,512,7,2009,WD,Normal,191000
3182,Blmngtn,TwnhsE,7,5,2005,2006,Gd,TA,PConc,Gd,Gd,No,GLQ,16,Unf,1330,1346,Ex,Y,1504,0,0,0,2,0,2,Gd,7,1,2,437,5,2008,WD,Normal,191000
10005,ClearCr,1Fam,7,5,1977,1977,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,768,1160,Ex,Y,1156,866,0,0,2,1,4,TA,8,1,2,505,3,2008,WD,Normal,192000
8749,CollgCr,1Fam,7,5,2002,2002,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1459,1459,Ex,Y,1459,0,0,0,2,0,3,Gd,6,1,2,527,9,2007,WD,Normal,192000
9017,CollgCr,1Fam,7,5,1999,1999,Gd,TA,PConc,Gd,TA,Av,GLQ,560,Unf,871,1431,Ex,Y,1431,0,1,0,2,0,3,Gd,6,0,2,666,9,2009,WD,Normal,192000
9042,Gilbert,1Fam,6,5,1998,1998,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,115,943,Gd,Y,943,695,1,0,2,1,3,TA,7,2,2,472,7,2008,WD,Normal,192000
3182,Blmngtn,TwnhsE,8,5,2004,2005,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,1232,1256,Ex,Y,1269,0,0,0,2,0,2,Gd,6,1,2,430,4,2010,WD,Normal,192000
21930,Gilbert,1Fam,5,5,2005,2005,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,732,732,Ex,Y,734,1104,0,0,2,1,4,TA,7,1,2,372,7,2006,WD,Normal,192140
14006,CollgCr,1Fam,7,5,2002,2002,Gd,TA,PConc,Gd,TA,NA,Unf,0,Unf,936,936,Ex,Y,936,840,0,0,2,1,3,Gd,7,1,2,474,2,2006,WD,Normal,192500
3182,Blmngtn,TwnhsE,7,5,2005,2006,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,1357,1373,Ex,Y,1555,0,0,0,2,0,2,Gd,7,1,2,430,5,2009,WD,Normal,192500
9179,CollgCr,1Fam,7,5,1999,1999,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,240,873,Ex,Y,882,908,1,0,2,1,3,Gd,7,0,2,588,6,2008,WD,Abnorml,193000
7415,Gilbert,1Fam,6,5,2004,2004,TA,TA,PConc,TA,TA,No,GLQ,759,Unf,80,839,Ex,Y,864,729,1,0,2,1,3,TA,8,1,2,398,4,2008,WD,Normal,193000
8012,SawyerW,TwnhsE,6,5,1993,1994,Gd,TA,PConc,Gd,TA,No,LwQ,1006,GLQ,598,1604,Ex,Y,1617,0,1,0,2,0,2,Gd,5,1,2,533,7,2008,WD,Normal,193000
13000,0mes,1Fam,6,6,1968,1968,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,448,896,TA,Y,1182,960,0,0,2,1,4,Gd,8,1,1,509,6,2009,WD,Normal,193500
8125,SawyerW,1Fam,6,5,1994,1998,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,270,1408,Ex,Y,1679,0,1,0,2,0,3,Gd,7,1,2,575,10,2008,WD,Normal,193500
6762,CollgCr,1Fam,7,5,2006,2006,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,1286,1286,Ex,Y,1294,0,0,0,2,0,2,Gd,6,1,2,662,7,2006,New,Partial,193879
16157,Veenker,1Fam,5,7,1978,1978,TA,TA,PConc,Gd,TA,Gd,ALQ,1071,Rec,289,1360,Ex,Y,1432,0,1,0,1,1,2,Gd,5,1,2,588,6,2007,WD,Normal,194000
8556,CollgCr,1Fam,7,5,2006,2006,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1240,1240,Ex,Y,1240,0,0,0,2,0,2,Gd,5,0,3,826,5,2007,WD,Normal,194000
7406,CollgCr,1Fam,7,5,2006,2006,Gd,TA,PConc,Gd,TA,Av,GLQ,684,Unf,515,1199,Ex,Y,1220,0,1,0,2,0,2,Gd,6,0,2,632,7,2006,New,Partial,194000
3922,Blmngtn,TwnhsE,7,5,2006,2007,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1258,1258,Ex,Y,1402,0,0,2,0,2,2,Gd,7,1,3,648,2,2007,New,Partial,194201
9453,SawyerW,1Fam,7,7,1993,2003,Gd,TA,PConc,Gd,TA,No,BLQ,402,Unf,594,996,Ex,Y,1014,730,0,0,2,1,3,Gd,7,0,2,457,2,2010,WD,Normal,194500
10832,Gilbert,1Fam,7,5,1994,1996,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,712,712,Ex,Y,1086,809,0,0,2,1,3,Gd,7,1,2,409,10,2008,WD,Normal,194500
7314,CollgCr,1Fam,7,5,2007,2007,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,508,1232,Ex,Y,1232,0,1,0,2,0,2,Gd,6,0,2,632,2,2009,WD,Normal,194500
7577,NridgHt,TwnhsE,6,5,2005,2006,Gd,TA,PConc,Gd,TA,Av,ALQ,20,Unf,1342,1362,Ex,Y,1362,0,0,0,2,0,2,Gd,6,1,2,460,6,2007,WD,Normal,194700
12046,NWAmes,1Fam,6,6,1976,1976,TA,TA,CBlock,TA,TA,No,LwQ,156,Unf,692,848,TA,Y,1118,912,0,0,2,1,4,Gd,8,1,2,551,6,2007,WD,Normal,195000
8935,CollgCr,1Fam,7,5,2002,2002,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,831,831,Ex,Y,831,829,0,0,2,1,3,Gd,7,0,2,493,7,2009,WD,Normal,195000
12393,CollgCr,1Fam,7,5,2004,2005,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,847,847,Ex,Y,847,1101,0,0,2,1,4,Gd,8,1,2,434,9,2006,WD,Normal,195000
6762,CollgCr,1Fam,7,5,2007,2007,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,544,1208,Ex,Y,1208,0,1,0,2,0,2,Gd,6,0,2,628,9,2007,New,Partial,195400
9819,Mitchel,1Fam,6,5,1977,1977,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,1567,TA,Y,1567,0,1,0,2,0,2,Gd,5,2,2,714,5,2009,WD,Normal,196000
4282,Somerst,TwnhsE,7,5,2004,2004,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,1375,1391,Ex,Y,1391,0,0,0,2,0,2,Gd,5,0,2,530,7,2008,WD,Normal,196000
5381,NridgHt,Twnhs,6,5,2005,2005,Gd,TA,PConc,Gd,TA,Av,ALQ,900,Unf,406,1306,Ex,Y,1306,0,1,0,2,0,1,Gd,5,1,2,624,8,2009,WD,Normal,196000
11645,CollgCr,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,860,860,Ex,Y,860,860,0,0,2,1,3,Gd,7,0,2,565,8,2006,WD,Normal,196500
10421,NWAmes,1Fam,7,5,1988,1988,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,586,980,TA,Y,980,734,0,0,2,1,3,TA,7,1,2,496,3,2010,WD,Normal,196500
